catalogue_expo;136;3
Exposition:;COLLER ICI LE NOM DE L'EXPOSITION
Utilisateur:;COLLER ICI LE NOM UTILISATEUR

0;1;2;4;5;65;66;67;68;69;70;72;73;78;79;80;81;82;83;84;86;87;92;3;101;6;9;10;11;12;13;14;23;26;27;28;29;30;31;41;40;43;42;53;54;55;56;57;58;59;60;61;62;63;46;44;45;47;48;51;49;50;59;60;61;98;99;52
Nom artiste;Prénom artiste;Sexe artiste (F/M/FM/vide);Appartenance à un groupe;Éléments biographiques;Adresse complète de l'artiste telle qu'elle apparaît dans le catalogue;Pays de l'artiste;État de l'artiste;Ville de l'artiste;Identifiant WikiData ville de l'artiste;Coordonnées ville de l'artiste;N adresse de l'artiste;Voie adresse de l'artiste;Complément d'adresse de l'artiste;Adresse complète de l'artiste 2 telle qu'elle apparaît dans le catalogue;Pays de l'artiste 2;État de l'artiste 2;Ville de l'artiste 2;Identifiant WikiData ville de l'artiste 2;Coordonnées ville de l'artiste 2;N adresse de l'artiste 2;Voie adresse de l'artiste 2;Complément d'adresse de l'artiste 2;Nationalité artiste;Élève de;Année de naissance;Adresse complète de naissance telle qu'elle apparaît dans le catalogue;Pays de naissance;État de naissance;Ville de naissance;Identifiant WikiData ville de naissance;Coordonnées ville de naissance;Année de mort;Adresse complète de mort telle qu'elle apparaît dans le catalogue;Pays de mort;État de mort;Ville de mort;Identifiant WikiData ville de mort;Coordonnées ville de mort;numéro;Titre oeuvre;Sous-titre;Traduction titre;Année de début de conception;Mois de début de conception;Jour de début de conception;Année de fin de conception;Mois de fin de conception;Jour de fin de conception;Pays de conception;État de conception;Ville de conception;Identifiant WikiData ville de conception;Coordonnées ville de conception;Dimensions;Catégories;Medium;Salle;Chapitre du catalogue;reproduit dans catalogue ?;Prix;Localisation / Propriétaire;Pays du propriétaire;État du propriétaire;Ville du propriétaire;Identifiant WikiData ville du propriétaire;Coordonnées ville du propriétaire;Notes
VERNET (ÉMILE-JEAN-HORACE); ; ; ; , né à Paris, en 1789, élève de Vincent, chevalier de la Légion-d’Honneur en 1814, officier en 1825, membre de l’Institut en 1826, directeur de l’Académie de France à Rome en 1828, commandeur de la Légion-d'Honneur en 1842, grand officier en 1862, mort en 1863.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;180;La barrière de Clichy, ou défense de Paris en 1814. Le maréchal Moncey donne au chef de bataillon Odiot l’ordre d’empêcher les Russes de s’emparer de la butte Montmartre. Parmi les acteurs de cette scène on remarque le maré¬ chal Moncey, M. Odiot, colonel, M. de Marguery-Dupaty, l'homme de lettres, Charlet, et Horace Vernet, l’auteur du tableau. Donné à la Chambre des pairs par M Odiot père, ancien orfèvre, colonel de la légion. H. 0, 97. — L. 1, 30. — Fig. de 0, 38.;ou défense de Paris en 1814. Le maréchal Moncey donne au chef de bataillon Odiot l’ordre d’empêcher les Russes de s’emparer de la butte Montmartre. Parmi les acteurs de cette scène on remarque le maréchal Moncey, M. Odiot, colonel, M. de Marguery-Dupaty, l'homme de lettres, Charlet, et Horace Vernet, l’auteur du tableau. Donné à la Chambre des pairs par M Odiot père, ancien orfèvre, colonel de la légion. H. 0, 97. — L. 1, 30. — Fig. de 0, 38.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
VERNET (ÉMILE-JEAN-HORACE); ; ; ; , né à Paris, en 1789, élève de Vincent, chevalier de la Légion-d’Honneur en 1814, officier en 1825, membre de l’Institut en 1826, directeur de l’Académie de France à Rome en 1828, commandeur de la Légion-d'Honneur en 1842, grand officier en 1862, mort en 1863.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;181;Judilti et Holopherne. H. 2, 98. — L. 1,96. — Fig. gr. nat.;98. — L. 1,96. — Fig. gr. nat.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
VERNET (ÉMILE-JEAN-HORACE); ; ; ; , né à Paris, en 1789, élève de Vincent, chevalier de la Légion-d’Honneur en 1814, officier en 1825, membre de l’Institut en 1826, directeur de l’Académie de France à Rome en 1828, commandeur de la Légion-d'Honneur en 1842, grand officier en 1862, mort en 1863.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;182;Raphaël au Vatican. Michel-Ange rencontrant Raphaël dans le Vatican avec ses élèves, lui dit : « Vous marchez entouré d’une suite nombreuse ainsi qu’un général.» — «Et vous, répondit Raphaël au peintre du Jugement dernier, vous allez seul comme le bourreau. » ;lui dit : « Vous marchez entouré d’une suite nombreuse ainsi qu’un général.» — «Et vous, répondit Raphaël au peintre du Jugement dernier, vous allez seul comme le bourreau. » (Vie de Raphaël, par M. QUATREMÈRE DE QUINCY.) H. 3, 92. — L. 3, 00. — Fig. gr. nat.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
VINCHON (JEAN-BAPTISTE-AUGUSTE); ; ; ; , né à Paris en 1787, élève de Serangeli, premier grand prix de Rome (Histoire) en 1814, chevalier de la Légion-d'Honneur en 1828, mort en 1855.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;183;Épisode de l’Histoire de Venise. Une jeune fille patricienne, dont le fiancé est soupçonné d’avoir pris part à un complot contre le Doge de Venise, est enlevée la veille de ses noces, et traînée dans les cachots du tribunal des Dix. Après avoir été dépouillée de ses vêtements et couverte de;dont le fiancé est soupçonné d’avoir pris part à un complot contre le Doge de Venise, est enlevée la veille de ses noces, et traînée dans les cachots du tribunal des Dix. Après avoir été dépouillée de ses vêtements et couverte de; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
VINCHON (JEAN-BAPTISTE-AUGUSTE); ; ; ; , né à Paris en 1787, élève de Serangeli, premier grand prix de Rome (Histoire) en 1814, chevalier de la Légion-d'Honneur en 1828, mort en 1855.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;épreuve, et est menacée de celle du feu si elle persiste en¬;et est menacée de celle du feu si elle persiste en¬; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
VINCHON (JEAN-BAPTISTE-AUGUSTE); ; ; ; , né à Paris en 1787, élève de Serangeli, premier grand prix de Rome (Histoire) en 1814, chevalier de la Légion-d'Honneur en 1828, mort en 1855.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;core à ne faire aucune révélation.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
VINCHON (JEAN-BAPTISTE-AUGUSTE); ; ; ; , né à Paris en 1787, élève de Serangeli, premier grand prix de Rome (Histoire) en 1814, chevalier de la Légion-d'Honneur en 1828, mort en 1855.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;;(Histoire de Venise.); ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
VINCHON (JEAN-BAPTISTE-AUGUSTE); ; ; ; , né à Paris en 1787, élève de Serangeli, premier grand prix de Rome (Histoire) en 1814, chevalier de la Légion-d'Honneur en 1828, mort en 1855.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;H. 2, 45. — L. 2, 98.;45. — L. 2, 98.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
VINCHON (JEAN-BAPTISTE-AUGUSTE); ; ; ; , né à Paris en 1787, élève de Serangeli, premier grand prix de Rome (Histoire) en 1814, chevalier de la Légion-d'Honneur en 1828, mort en 1855.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;;(Salon de 1847.); ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
WATELET (LOUIS-ÉTIENNE); ; ; ; , né à Paris, chevalier de la Légion-d’Honneur en 1825.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;184;Paysage d’après des études faites en Savoie. H. 1, 44. — L. 1, 94.;44. — L. 1, 94.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
