catalogue_expo;136;3
Exposition:;COLLER ICI LE NOM DE L'EXPOSITION
Utilisateur:;COLLER ICI LE NOM UTILISATEUR

0;1;2;4;5;65;66;67;68;69;70;72;73;78;79;80;81;82;83;84;86;87;92;3;101;6;9;10;11;12;13;14;23;26;27;28;29;30;31;41;40;43;42;53;54;55;56;57;58;59;60;61;62;63;46;44;45;47;48;51;49;50;59;60;61;98;99;52
Nom artiste;Prénom artiste;Sexe artiste (F/M/FM/vide);Appartenance à un groupe;Éléments biographiques;Adresse complète de l'artiste telle qu'elle apparaît dans le catalogue;Pays de l'artiste;État de l'artiste;Ville de l'artiste;Identifiant WikiData ville de l'artiste;Coordonnées ville de l'artiste;N adresse de l'artiste;Voie adresse de l'artiste;Complément d'adresse de l'artiste;Adresse complète de l'artiste 2 telle qu'elle apparaît dans le catalogue;Pays de l'artiste 2;État de l'artiste 2;Ville de l'artiste 2;Identifiant WikiData ville de l'artiste 2;Coordonnées ville de l'artiste 2;N adresse de l'artiste 2;Voie adresse de l'artiste 2;Complément d'adresse de l'artiste 2;Nationalité artiste;Élève de;Année de naissance;Adresse complète de naissance telle qu'elle apparaît dans le catalogue;Pays de naissance;État de naissance;Ville de naissance;Identifiant WikiData ville de naissance;Coordonnées ville de naissance;Année de mort;Adresse complète de mort telle qu'elle apparaît dans le catalogue;Pays de mort;État de mort;Ville de mort;Identifiant WikiData ville de mort;Coordonnées ville de mort;numéro;Titre oeuvre;Sous-titre;Traduction titre;Année de début de conception;Mois de début de conception;Jour de début de conception;Année de fin de conception;Mois de fin de conception;Jour de fin de conception;Pays de conception;État de conception;Ville de conception;Identifiant WikiData ville de conception;Coordonnées ville de conception;Dimensions;Catégories;Medium;Salle;Chapitre du catalogue;reproduit dans catalogue ?;Prix;Localisation / Propriétaire;Pays du propriétaire;État du propriétaire;Ville du propriétaire;Identifiant WikiData ville du propriétaire;Coordonnées ville du propriétaire;Notes
CARON-LANGLOIS (MlIe PAULINE),; ; ; ; Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;65;La petite Gourmande.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
CASSAGNE (ARMAND),; ; ; ; 62, rue Mazarine, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;Costumes géorgiens du XIIIe au XVIe siècle, dessins du prince Gagarin ;dessins du prince Gagarin (chromolithographie).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
CASSAGNE (ARMAND),; ; ; ; 62, rue Mazarine, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;67;Chapelle de la Vierge, église de Bon¬ secours ;église de Bonsecours (aquarelle).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
CASSAGNE (ARMAND),; ; ; ; 62, rue Mazarine, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;Le Mariage de la Vierge ;(aquarelle).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
CASTAN (E.),; ; ; ; 41, rue du Four-Saint-Germain, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;69;Bordage aux environs du Mans, effet du matin.;effet du matin.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
CAVÉ (Mme),; ; ; ; à Paris, chez Souty.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;70;Le petit Peintre.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
CHAMPAGNE (JULES),; ; ; ; 62, rue Mazarine, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;71;Paysages et sujets divers ;(lithographies).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
CHARPENTIER (EUGÈNE),; ; ; ; 1, rue de Provence, Versailles.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;72;Le Poëte Sedaine, composant son Opéra de Rose et Colas.;composant son Opéra de Rose et Colas.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
COIC,; ; ; ; 95, rue Neuve-des Petits-Champs, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;Fête bretonne.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
COLIN (A.),; ; ; ; 13, rue du Jardinet, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;74;Masaniello.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
COLIN (A.),; ; ; ; 13, rue du Jardinet, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;75;Une jeune Orientale;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
COURT (JOSEPH-DÉSIRÉ),; ; ; ; Conservateur du Musée, à l’Hôtel-de-Ville, et 11, rue Bourg-l'Abbé, Rouen.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;Portrait de sa S. le Pape Pie IX.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
COURT (JOSEPH-DÉSIRÉ),; ; ; ; Conservateur du Musée, à l’Hôtel-de-Ville, et 11, rue Bourg-l'Abbé, Rouen.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;77;idem de Mme la Comtesse de B....;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
COURT (JOSEPH-DÉSIRÉ),; ; ; ; Conservateur du Musée, à l’Hôtel-de-Ville, et 11, rue Bourg-l'Abbé, Rouen.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;78;Portrait de M. Henry Barbet, ancien Pair de France, Président du Conseil-Général de la Seine-Inférieure.;ancien Pair de France, Président du Conseil-Général de la Seine-Inférieure.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
COURT (JOSEPH-DÉSIRÉ),; ; ; ; Conservateur du Musée, à l’Hôtel-de-Ville, et 11, rue Bourg-l'Abbé, Rouen.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;79;Portrait de M. Thévenin, ancien pré¬ sident du tribunal de commerce.;ancien président du tribunal de commerce.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
COURT (JOSEPH-DÉSIRÉ),; ; ; ; Conservateur du Musée, à l’Hôtel-de-Ville, et 11, rue Bourg-l'Abbé, Rouen.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;80;Portrait de M. l’Abbé Coquand, secré¬ taire de monseigneur l’archevêque de Paris.;secrétaire de monseigneur l’archevêque de Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
COURT (JOSEPH-DÉSIRÉ),; ; ; ; Conservateur du Musée, à l’Hôtel-de-Ville, et 11, rue Bourg-l'Abbé, Rouen.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;81;Fleur de Marie. Portrait même numéro.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
COUSIN (CHARLES),; ; ; ; aux Andelys, et chez Ganeron, doreur, rue de l’Hôpital, Rouen.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;82;Portrait de Mme C....;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
COUSIN (CHARLES),; ; ; ; aux Andelys, et chez Ganeron, doreur, rue de l’Hôpital, Rouen.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;83;idem de Mlle V....;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
COUVELEY,; ; ; ; Conservateur du Musée au Havre.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;84;Vue des environs de Benadette, paysans Bretons près d’une Mare.;paysans Bretons près d’une Mare.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
COUVELEY,; ; ; ; Conservateur du Musée au Havre.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;85;Vieux Château dominant Smyrne, le petit Pont des Caravanes.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
COUVELEY,; ; ; ; Conservateur du Musée au Havre.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;86;Le Humbolt.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
COUVELEY,; ; ; ; Conservateur du Musée au Havre.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;87;Le Francklin.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
DAGNAN,; ; ; ; à Paris, chez Souty,; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;88;Paysage, vue de Suisse.;vue de Suisse.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
DAGNAN,; ; ; ; à Paris, chez Souty,; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;89;idem, idem.;idem.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
DANIEL,; ; ; ; Statuaire, Membre de la Légion d’honneur, 47, rue des Tournelles, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;90;Buste en marbre de M. Mollien, comte de l’Empire, Grand’-Croix de la Légion d’honneur, Grand’-Croix de l’ordre de l’Eléphant, de Dannemarck, etc. Commandé par la ville de Rouen. Nicolas-François Mollien, né à Rouen, le 28 février 1758, était fils d'un honorable fabricant de cette ville. Il fit à Paris de brillantes études, et entra très-jeune dans l’administration des finances. Des travaux importants lui furent promptement confiés, et, dès l’àge de vingt-quatre ans, ils lui avaient valu, du roi Louis XVI, une pension de mille écus. La révolution l’écarta des affaires, emprisonné à Paris pendant la terreur, il ne fut sauvé que par le 9 thermidor. Rentré dans l’administration en 1800, il fut nommé, par le Pre¬ mier Consul, directeur de la caisse d’amortissement, ses relations fréquentes avec le chef de l’Etat, lui méritèrent de sa part une confiance et une estime dont il recueillit bientôt des preuves, il reçut le titre de comte et devint conseiller d'Etat. En janvier 1806, l’Empereur le nomma ministre du trésor public, il occupa ces hautes fonctions jusqu’en 1814, et les reprit è l’époque des cent jours. Pendant son administration, il créa tout le système de comptabilisé qui régit encore nos finances, et qui nous est envié de toute l’Europe. Ministre habile, il dirigea la fortune de la France avec la plus haute intégrité.;comte de l’Empire, Grand’-Croix de la Légion d’honneur, Grand’-Croix de l’ordre de l’Eléphant, de Dannemarck, etc. Commandé par la ville de Rouen. Nicolas-François Mollien, né à Rouen, le 28 février 1758, était fils d'un honorable fabricant de cette ville. Il fit à Paris de brillantes études, et entra très-jeune dans l’administration des finances. Des travaux importants lui furent promptement confiés, et, dès l’àge de vingt-quatre ans, ils lui avaient valu, du roi Louis XVI, une pension de mille écus. La révolution l’écarta des affaires, emprisonné à Paris pendant la terreur, il ne fut sauvé que par le 9 thermidor. Rentré dans l’administration en 1800, il fut nommé, par le Premier Consul, directeur de la caisse d’amortissement, ses relations fréquentes avec le chef de l’Etat, lui méritèrent de sa part une confiance et une estime dont il recueillit bientôt des preuves, il reçut le titre de comte et devint conseiller d'Etat. En janvier 1806, l’Empereur le nomma ministre du trésor public, il occupa ces hautes fonctions jusqu’en 1814, et les reprit è l’époque des cent jours. Pendant son administration, il créa tout le système de comptabilisé qui régit encore nos finances, et qui nous est envié de toute l’Europe. Ministre habile, il dirigea la fortune de la France avec la plus haute intégrité.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
DAVID (JEAN-LOUIS),; ; ; ; 2, Petite rue Verte, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;91;Un coin de Salle à manger ;(aquarelle).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
DAVID (JEAN-LOUIS),; ; ; ; 2, Petite rue Verte, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;92;Le Repos des petits Chats ;(aquarelle).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
DEGALASSE (MlIe A.),; ; ; ; 17, rue Meslay, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;93;Le Retour du Marché.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
DEGALASSE (MlIe A.),; ; ; ; 17, rue Meslay, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;94;La Punition.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
DENIZE,; ; ; ; à Rouen.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;95;Tête de jeune Fille ;(dessin ).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
DENIZE,; ; ; ; à Rouen.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;96;Tête de Vieillard.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
DESGOFFE (ALEXANDRE),; ; ; ; Pavillon de l’Ouest, à l’Institut, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;97;Une Allée de Parc.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
DEVÉ,; ; ; ; Paris, et a Rouen, chez Legrip, 26, rue de l'Hopital.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;98;Un Paysage ;(pastel).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
DEVÉ,; ; ; ; Paris, et a Rouen, chez Legrip, 26, rue de l'Hopital.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;99;Vue prise à Mauny ;(pastel), appartient à M. Léon Caban.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
DEVÉ,; ; ; ; Paris, et a Rouen, chez Legrip, 26, rue de l'Hopital.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;100;Un paysage ;(Pastel).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
DEVÉ,; ; ; ; Paris, et a Rouen, chez Legrip, 26, rue de l'Hopital.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;101;Deux paysages ;(dessins au crayon).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
DIAZ,; ; ; ; Paris, et chez Legrip, rue de l'Hôpital, Rouen.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;102;Mauresque.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
DRIEUX (ALFRED DE),; ; ; ; Paris, et chez Legrip, rue de l’Hôpital, Rouen.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;103;Cheval échappé.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
DUBOC,; ; ; ; 25, rue Ganterie, à Rouen.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;104;Portrait de M. le docteur L...;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
DUBOC,; ; ; ; 25, rue Ganterie, à Rouen.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;105;Portrait de M. H...;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
DUBOC,; ; ; ; 25, rue Ganterie, à Rouen.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;106;Paysage composé.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
DUBOC,; ; ; ; 25, rue Ganterie, à Rouen.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;107;Souvenir de Normandie.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
DUBOC,; ; ; ; 25, rue Ganterie, à Rouen.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;108;Souvenir de l’Eure.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
DUMÉE,; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;81;rue du Champ-des-Oiseaux, à Rouen.;à Rouen.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
DUMÉE,; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;115;La Marchande d’Huîtres.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
DUMÉE,; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;116;Vue de Rouen, prise du quai Napoléon.;prise du quai Napoléon.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
DUMÉE,; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;117;Vue de Rouen, prise de la Chaussée.;prise de la Chaussée.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
DUPONT (HENRIQUEL),; ; ; ; Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;118;L'Hémicycle de l'Ecole des Beaux-Arts d’apres M. Paul Delaroche ;(gravure).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
EICHENS,; ; ; ; Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;119;La Vierge de Séville, d'après Murillo;d'après Murillo; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
ESTIENNE,; ; ; ; 14, rue Basse-du-Rempart, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;120;Vert-Vert.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
ESTIENNE,; ; ; ; 14, rue Basse-du-Rempart, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;121;Le Christ à l’âge de douze ans.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
FAUCHIER (Mme) NÉE GUDIN,; ; ; ; 157, faubourg Saint-Honoré, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;122;Effet du Matin,;,; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
FAUCHIER (Mme) NÉE GUDIN,; ; ; ; 157, faubourg Saint-Honoré, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;123;Clair de Lune.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
