catalogue_expo;136;3
Exposition:;COLLER ICI LE NOM DE L'EXPOSITION
Utilisateur:;COLLER ICI LE NOM UTILISATEUR

0;1;2;4;5;65;66;67;68;69;70;72;73;78;79;80;81;82;83;84;86;87;92;3;101;6;9;10;11;12;13;14;23;26;27;28;29;30;31;41;40;43;42;53;54;55;56;57;58;59;60;61;62;63;46;44;45;47;48;51;49;50;59;60;61;98;99;52
Nom artiste;Prénom artiste;Sexe artiste (F/M/FM/vide);Appartenance à un groupe;Éléments biographiques;Adresse complète de l'artiste telle qu'elle apparaît dans le catalogue;Pays de l'artiste;État de l'artiste;Ville de l'artiste;Identifiant WikiData ville de l'artiste;Coordonnées ville de l'artiste;N adresse de l'artiste;Voie adresse de l'artiste;Complément d'adresse de l'artiste;Adresse complète de l'artiste 2 telle qu'elle apparaît dans le catalogue;Pays de l'artiste 2;État de l'artiste 2;Ville de l'artiste 2;Identifiant WikiData ville de l'artiste 2;Coordonnées ville de l'artiste 2;N adresse de l'artiste 2;Voie adresse de l'artiste 2;Complément d'adresse de l'artiste 2;Nationalité artiste;Élève de;Année de naissance;Adresse complète de naissance telle qu'elle apparaît dans le catalogue;Pays de naissance;État de naissance;Ville de naissance;Identifiant WikiData ville de naissance;Coordonnées ville de naissance;Année de mort;Adresse complète de mort telle qu'elle apparaît dans le catalogue;Pays de mort;État de mort;Ville de mort;Identifiant WikiData ville de mort;Coordonnées ville de mort;numéro;Titre oeuvre;Sous-titre;Traduction titre;Année de début de conception;Mois de début de conception;Jour de début de conception;Année de fin de conception;Mois de fin de conception;Jour de fin de conception;Pays de conception;État de conception;Ville de conception;Identifiant WikiData ville de conception;Coordonnées ville de conception;Dimensions;Catégories;Medium;Salle;Chapitre du catalogue;reproduit dans catalogue ?;Prix;Localisation / Propriétaire;Pays du propriétaire;État du propriétaire;Ville du propriétaire;Identifiant WikiData ville du propriétaire;Coordonnées ville du propriétaire;Notes
GÉRICAULT (LOUIS-THÉODORE),; ; ; ; Ne a Rouen en 1790 mort à Paris en 1824, élève de Carle Vernet et de Guérin.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;Etude de têtes de Chevreuils. Donné par M. His de la Salle;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
ISABEY (J.).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;Bonaparte, premier Consul, visitant, en 1801. la manufacture de M. Sevène, au faubourg Saint-Sever. Acquis par le Musée en 1856.;premier Consul, visitant, en 1801. la manufacture de M. Sevène, au faubourg Saint-Sever. Acquis par le Musée en 1856.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
PERCIER (CHARLES),; ; ; ; Né à Paris en 1764, mort dans la même ville en 1838.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;Vase antique en forme de Coupe tire du jardin. Farnèse, à Rome.;à Rome.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
PERCIER (CHARLES),; ; ; ; Né à Paris en 1764, mort dans la même ville en 1838.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6;Porte en Bronze, de l’Eglise Saint-Pierre de Rome. Ces deux dessins ont été légués par M. Vellet, architecte, né à Rouen.;de l’Eglise Saint-Pierre de Rome. Ces deux dessins ont été légués par M. Vellet, architecte, né à Rouen.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
PEETER-NEEFFS,; ; ; ; Né à Anvers en 1580.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7;Intérieur d’une Eglise gothique, effet de nuit. Provenant aussi du legs de M. Vellet.;effet de nuit. Provenant aussi du legs de M. Vellet.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
RONMY (GUILLAUME-FRÉDÉRIC),; ; ; ; Né à Rouen en 1786, mort a Passy en 1854, élève de Vien et de Faunay.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8;Sacrice d'Abraham à son arivée dans la terre. de Chanaan. Légué par l’auteur à sa ville natale. NOTA. Faute d’espace, on n’a pu faire figurer à l'Exposition deux autres Tableaux, également donnés au Musée, savoir, le Supplice de Brunehaut, donné par l’Empereur en 1854, et le Départ des Grecs de Parga, donné en 1855 par M. A. Duclos, de Paris.;on n’a pu faire figurer à l'Exposition deux autres Tableaux, également donnés au Musée, savoir, le Supplice de Brunehaut, donné par l’Empereur en 1854, et le Départ des Grecs de Parga, donné en 1855 par M. A. Duclos, de Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
ACHARD,; ; ; ; A Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9;Paysage.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
ADELINA (Mlle),; ; ; ; A Paris, boulevard Mont-Parnasse, 136.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;10;Camélias, Primevères, fond de ciel.;Primevères, fond de ciel.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
ADELINA (Mlle),; ; ; ; A Paris, boulevard Mont-Parnasse, 136.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11;Roses et Cosmos.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
ADELINA (Mlle),; ; ; ; A Paris, boulevard Mont-Parnasse, 136.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12;Roses et Coquelicots.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
AILLAUD (ALPHONSE),; ; ; ; A Rouen, rue Chasse-Marée, 5.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;Le Porte-Etendard des Guides ;(1856). Aquarelle rehaussée de pastel.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
AILLAUD (ALPHONSE),; ; ; ; A Rouen, rue Chasse-Marée, 5.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;14;L’Avant-Garde. Deux Cuirassiers de la Garde. précédant un général, arrivent sur le terrain d’une revue. Aquarelle réhausée de pastel. Ces deux dessins appartiennent à M. V..;arrivent sur le terrain d’une revue. Aquarelle réhausée de pastel. Ces deux dessins appartiennent à M. V..; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
AILLAUD (ALPHONSE),; ; ; ; A Rouen, rue Chasse-Marée, 5.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;15;Artillerie légère de la Vieille-Garde, Champ de bataille de Wagram ;Champ de bataille de Wagram (1809). Appartient à M. L..; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
AILLAUD (ALPHONSE),; ; ; ; A Rouen, rue Chasse-Marée, 5.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;16;Une Charge des Lanciers rouges de la Garde. impériale, Enfoncés les Prussiens!... ;Enfoncés les Prussiens!... (Campagne de 1813.). Vendu à M. G..; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
ANDRÉ (JULES),; ; ; ; AParis.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;17;Marais près de Bourganeuf ;(département de la Creuse.).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
BARON (STÉPHANE),; ; ; ; A Paries, rue de l'Ouest, 36.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;18;Le Jean de Paris ;(forêt de Fontainebleau).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
