catalogue_expo;136;3
Exposition:;COLLER ICI LE NOM DE L'EXPOSITION
Utilisateur:;COLLER ICI LE NOM UTILISATEUR

0;1;2;4;5;65;66;67;68;69;70;72;73;78;79;80;81;82;83;84;86;87;92;3;101;6;9;10;11;12;13;14;23;26;27;28;29;30;31;41;40;43;42;53;54;55;56;57;58;59;60;61;62;63;46;44;45;47;48;51;49;50;59;60;61;98;99;52
Nom artiste;Prénom artiste;Sexe artiste (F/M/FM/vide);Appartenance à un groupe;Éléments biographiques;Adresse complète de l'artiste telle qu'elle apparaît dans le catalogue;Pays de l'artiste;État de l'artiste;Ville de l'artiste;Identifiant WikiData ville de l'artiste;Coordonnées ville de l'artiste;N adresse de l'artiste;Voie adresse de l'artiste;Complément d'adresse de l'artiste;Adresse complète de l'artiste 2 telle qu'elle apparaît dans le catalogue;Pays de l'artiste 2;État de l'artiste 2;Ville de l'artiste 2;Identifiant WikiData ville de l'artiste 2;Coordonnées ville de l'artiste 2;N adresse de l'artiste 2;Voie adresse de l'artiste 2;Complément d'adresse de l'artiste 2;Nationalité artiste;Élève de;Année de naissance;Adresse complète de naissance telle qu'elle apparaît dans le catalogue;Pays de naissance;État de naissance;Ville de naissance;Identifiant WikiData ville de naissance;Coordonnées ville de naissance;Année de mort;Adresse complète de mort telle qu'elle apparaît dans le catalogue;Pays de mort;État de mort;Ville de mort;Identifiant WikiData ville de mort;Coordonnées ville de mort;numéro;Titre oeuvre;Sous-titre;Traduction titre;Année de début de conception;Mois de début de conception;Jour de début de conception;Année de fin de conception;Mois de fin de conception;Jour de fin de conception;Pays de conception;État de conception;Ville de conception;Identifiant WikiData ville de conception;Coordonnées ville de conception;Dimensions;Catégories;Medium;Salle;Chapitre du catalogue;reproduit dans catalogue ?;Prix;Localisation / Propriétaire;Pays du propriétaire;État du propriétaire;Ville du propriétaire;Identifiant WikiData ville du propriétaire;Coordonnées ville du propriétaire;Notes
NUNES, Cassiano Pereira ; ; ; ; (1947 — São Paulo) bp-72; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;Em Busca do Tempo Perdido XIX, 1972, técnica mista,;1972, técnica mista,; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
NUNES, Cassiano Pereira ; ; ; ; (1947 — São Paulo) bp-72; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;x 80 800,00;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
NUNES, Cassiano Pereira ; ; ; ; (1947 — São Paulo) bp-72; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;Em Busca do Tempo Perdido XXIV, 1972, técnica mista,;1972, técnica mista,; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
NUNES, Cassiano Pereira ; ; ; ; (1947 — São Paulo) bp-72; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;x 80 800,00;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
NUNES, Cassiano Pereira ; ; ; ; (1947 — São Paulo) bp-72; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;Em Busca do Tempo Perdido XXV, técnica mista, 1972.;técnica mista, 1972.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
NUNES, Cassiano Pereira ; ; ; ; (1947 — São Paulo) bp-72; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;x 80 800,00;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
NUNES, Cassiano Pereira ; ; ; ; (1947 — São Paulo) bp-72; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;Em Busca do Tempo Perdido XXVII, 1972, técnica mista,;1972, técnica mista,; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
NUNES, Cassiano Pereira ; ; ; ; (1947 — São Paulo) bp-72; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;x 80 800,00;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
NUNES, Cassiano Pereira ; ; ; ; (1947 — São Paulo) bp-72; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;Em Busca do Tempo Perdido XXIX, 1972, técnica mista,;1972, técnica mista,; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
NUNES, Cassiano Pereira ; ; ; ; (1947 — São Paulo) bp-72; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;x 80 800,00;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
