Antonio MERCERO JULDAIN,; ; ; ;  né en 1936 à Lasarte; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;;(Espagne).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
Antonio MERCERO JULDAIN,; ; ; ;  né en 1936 à Lasarte; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;Trotin troteras, 1962. Ecole Officielle de cinéma, Madrid.;1962. Ecole Officielle de cinéma, Madrid.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
Anabel; ; ; ;  1963. Ecole Officielle de Cinéma, Madrid.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;Luis PELLEGERO BEL, né en 1938 à Pampelune ;né en 1938 à Pampelune (Espagne).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
Anabel; ; ; ;  1963. Ecole Officielle de Cinéma, Madrid.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;Plastique, 1962.;1962.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
Anabel; ; ; ;  1963. Ecole Officielle de Cinéma, Madrid.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;Chromatique, 1962.;1962.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
Anabel; ; ; ;  1963. Ecole Officielle de Cinéma, Madrid.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;Eurythmie, 1962.;1962.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
FRANCE; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;Jacques BRISSOT, né en 1929, à Paris ;né en 1929, à Paris (France).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
La; ; ; ;  troisième Biennale de Paris, 1963 (noir).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;Dominique DELOUCHE, né en 1931 à Paris ;né en 1931 à Paris (France).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
L'Adage,; ; ; ;  1964 (noir).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;Parade 1964,1965 ;965 (couleurs).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
L'Adage,; ; ; ;  1964 (noir).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;Jean DESVILLES, né en 1931 à Paris ;né en 1931 à Paris (France).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
Auto-portrait de Rembrandt,; ; ; ;  1965 (noir).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;Claude GUILLEMOT, né en 1935 à Alger ;né en 1935 à Alger (Algérie).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
Auto-portrait de Rembrandt,; ; ; ;  1965 (noir).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;La Belle Epoque, 1964 ;1964 (couleurs).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
Adrien; ; ; ;  s'éloigne, 1964 (noir).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;Piotr KAMLER, né en 1936 à Varsovie ;né en 1936 à Varsovie (Pologne).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
Meurtre,; ; ; ;  1964 (couleurs).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;Nelly KAPLAN, née en 1932 à Buenos-Aires ;née en 1932 à Buenos-Aires (Argentine).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
Abel Gance,; ; ; ;  Hier et Demain, 1963 (noir et couleurs).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;Peter KASSOVITZ, né en 1938 à Budapest ;né en 1938 à Budapest (Hongrie).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
Steinberg,; ; ; ;  1963 (noir).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;Réveil musculaire, 1965 ;1965 (noir).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
Steinberg,; ; ; ;  1963 (noir).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;Jean-François LA GUIONIE, né en 1939 à Besançon;né en 1939 à Besançon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
(France).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;La demoiselle et le violoncelliste, 1964 ;1964 (couleurs).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
(France).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;Edouard LUNTZ, né en 1931 à La Baule ;né en 1931 à La Baule (France).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
L; ; ; ; 'escalier, 1964 (noir).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;Manuel OTERO, né en 1938 à Esponella ;né en 1938 à Esponella (Espagne).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
L; ; ; ; 'escalier, 1964 (noir).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;L'île aux cactus, 1963 ;1963 (easmancolor).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
L; ; ; ; 'escalier, 1964 (noir).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;Atome Tilt, 1964 ;1964 (easmancolor). En collaboration avec Jacques; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
Leroux.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;Gérard PATRIS, né en 1931 à Bouresse ;né en 1931 à Bouresse (France).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
Dubuffet,; ; ; ;  auto-portrait, 1962 (couleurs).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;Daniel PAUQUET, né en 1936 à La Garenne-Colombes;né en 1936 à La Garenne-Colombes; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
(France).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;Catch, 1964 ;1964 (noir).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
(France).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;Jean-Daniel POLLET, né en 1936 à La Madeleine ;né en 1936 à La Madeleine (France).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
Bassae,; ; ; ;  1964 (couleurs).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;Jean-Pierre PREVOST, né en 1942 à Laigle ;né en 1942 à Laigle (France).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
Trois; ; ; ;  motifs contre un mur, 1965 (noir).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;Gérard RENATEAU, né en 1933 à Biarritz ;né en 1933 à Biarritz (France).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
Les; ; ; ;  tachistes, 1962 (couleurs).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;Jacques ROULAND, né en 1930 à Lourdoueix-St-Pierre;né en 1930 à Lourdoueix-St-Pierre; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
Les; ; ; ;  tachistes, 1962 (couleurs).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;;(France).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
Romancero,; ; ; ;  1962 (noir).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;Alain SAURY, né en 1932 à Soisy ;né en 1932 à Soisy (France).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
Romancero,; ; ; ;  1962 (noir).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;Au pied de l'arbre, 1964 ;1964 (noir).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
Romancero,; ; ; ;  1962 (noir).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;Ecce Homo, 1964 ;1964 (noir).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
Aqua-Thème,; ; ; ;  1964 (noir).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;Jacques VEINAT, né en 1931 à Paris ;né en 1931 à Paris (France).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
Aqua-Thème,; ; ; ;  1964 (noir).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;H. M. ou l'espace du dedans, 1964 ;1964 (couleurs).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
François WEYERGANS,; ; ; ;  né en 1941 à Aix-en-Provence; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;;(France).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
François WEYERGANS,; ; ; ;  né en 1941 à Aix-en-Provence; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;Statues, 1964 ;1964 (noir).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
François WEYERGANS,; ; ; ;  né en 1941 à Aix-en-Provence; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;Bejart, 1961 ;1961 (noir).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
Gabor TAKACS,; ; ; ;  né en 1930 à Budapest (Hongrie).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;La composition dans la peinture, 1963. Hungarofilm, Studios;1963. Hungarofilm, Studios; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
Gabor TAKACS,; ; ; ;  né en 1930 à Budapest (Hongrie).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;de Budapest, Hongrie.;Hongrie.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
Gabor TAKACS,; ; ; ;  né en 1930 à Budapest (Hongrie).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;Les couleurs dans la peinture, 1964. Hungarofilm, Studios de;1964. Hungarofilm, Studios de; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
Gabor TAKACS,; ; ; ;  né en 1930 à Budapest (Hongrie).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;Budapest, Hongrie.;Hongrie.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
André GOLDENBERG,; ; ; ;  et J. et J.P. PACALY, né en 1932 à; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;Marrakech ;(Maroc).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
André GOLDENBERG,; ; ; ;  et J. et J.P. PACALY, né en 1932 à; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;Le jardin de Louardiri, 1964 ;1964 (couleurs).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
Karel G.; ; ; ;  SCHMEINK, né en 1937 à Amsterdam (Pays-Bas).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;Des portes, des fenêtres, 1965. Rijksvoorlichtingsdienst,;des fenêtres, 1965. Rijksvoorlichtingsdienst,; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
Karel G.; ; ; ;  SCHMEINK, né en 1937 à Amsterdam (Pays-Bas).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;La Haye.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
Krzysztof DEBOWSKI,; ; ; ;  né en 1932 à Varsovie (Pologne).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;Dimanche à la campagne, 1963. Film Polski, Varsovie.;1963. Film Polski, Varsovie.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
Stefan JANIK,; ; ; ;  né en 1932 à Argenteuil (France).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;Pêle-mêle, 1965. Film Polski, Varsovie.;1965. Film Polski, Varsovie.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
Daniel SZCZECHURA,; ; ; ;  né en 1930 à Varsovie (Pologne).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;Le fauteuil, 1963. Feux pleins, Paris.;1963. Feux pleins, Paris.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
Art Monumental,; ; ; ;  1964. Romfilm, Bucarest.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;Erich NUSSBAUM, né en 1934 à Cris-Hunedoara ;né en 1934 à Cris-Hunedoara (Rou¬; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
Art Monumental,; ; ; ;  1964. Romfilm, Bucarest.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;manie).;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
Art Monumental,; ; ; ;  1964. Romfilm, Bucarest.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;Tapis paysan de Roumanie, 1965. Romfilm, Bucarest.;1965. Romfilm, Bucarest.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
Art Monumental,; ; ; ;  1964. Romfilm, Bucarest.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;Al. Ciucurenco, 1964. Romfilm, Bucarest.;1964. Romfilm, Bucarest.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
SUEDE; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;Ralph LUNDSTEN, né en 1936 à Ersnäs ;né en 1936 à Ersnäs (Suède).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
SUEDE; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;Composition en trois phrases, 1965.;1965.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
Le Hoang HOA,; ; ; ;  né en 1933 à Khành-Hoa (Vietnam).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;Les laques, 1961. Centre National Cinématographique du;1961. Centre National Cinématographique du; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
Le Hoang HOA,; ; ; ;  né en 1933 à Khành-Hoa (Vietnam).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;Vietnam, Saïgon.;Saïgon.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
Vau-vau,; ; ; ;  1964 (couleurs).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;Irena VRKLJAN, née en 1930 à Belgrade ;née en 1930 à Belgrade (Yougoslavie).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
Vau-vau,; ; ; ;  1964 (couleurs).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;Le peintre Rabusin, 1964. Radiodiffusion Télévision de;1964. Radiodiffusion Télévision de; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
Vau-vau,; ; ; ;  1964 (couleurs).; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;Zagreb.;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
